City,Date,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Computed_AQI,Computed_AQI_Bucket,Year,Month,Season
patna,6/16/2018,82.94,171.9836399,33.13,80.91,0.9,69.93,39.3478875,175.8986207,Poor,2018,6,Monsoon
patna,6/17/2018,82.36,162.0459819,35,55.9,1.07,68,36.4529625,173.9186207,Moderate,2018,6,Monsoon
patna,6/18/2018,75.28,160.0706828,35.86,80.83,1.38,59.59,36.2632,149.7489655,Moderate,2018,6,Monsoon
patna,6/19/2018,71.61,180.957544,42.54,117.08,0.9,72.6,46.0750875,154.1261534,Moderate,2018,6,Monsoon
patna,6/20/2018,67.46,173.9695536,41.49,116.89,0.9,77.72,46.0748375,149.4831262,Moderate,2018,6,Monsoon
patna,6/21/2018,72.52,181.0405551,38.08,109.9,1.01,72.96,46.2512875,154.1813084,Moderate,2018,6,Monsoon
patna,6/22/2018,79.93,161.9096991,37.85,87.24,1.12,93.57,45.675925,165.6231034,Moderate,2018,6,Monsoon
patna,6/23/2018,64.14,164.913294,38.09,61.85,0.87,84.79,42.5174625,143.4658799,Moderate,2018,6,Monsoon
patna,6/24/2018,66.35,167.2942423,36.95,62.02,0.91,53.42,33.1252,145.0478523,Moderate,2018,6,Monsoon
patna,6/25/2018,68.24,169.2483199,37.88,57.07,0.8,80.34,41.61965417,146.3461991,Moderate,2018,6,Monsoon
patna,6/26/2018,43.46,139.1269061,42.11,39.6,0.4,79.4,24.65305,126.3326423,Moderate,2018,6,Monsoon
patna,6/27/2018,52.86,133.6319062,38.31,67.25,0.83,51.68,33.5162,122.6816021,Moderate,2018,6,Monsoon
patna,6/28/2018,34.85,114.3149032,39,78.12,0.76,54.57,42.8748,109.8468149,Satisfactory,2018,6,Monsoon
patna,6/29/2018,48.51,130.9139143,39.94,96,1.1,54.45,38.30949286,120.875688,Moderate,2018,6,Monsoon
patna,6/30/2018,65.58,170.018641,35.09,101.49,1.23,70.93,42.986775,146.8580232,Moderate,2018,6,Monsoon
patna,7/1/2018,60.82,150.9742143,39.85,80.54,1.09,47.48,29.0999,134.2043437,Moderate,2018,7,Monsoon
patna,7/2/2018,55.72,132.4845143,40.03,76.11,1.1,38.71,27.014,121.919241,Satisfactory,2018,7,Monsoon
patna,7/3/2018,57.51,148.89,42.75,63.66,0.76,48.06,28.797,132.8195302,Satisfactory,2018,7,Monsoon
patna,7/4/2018,44.58,128.7769406,34.38,64.3,0.73,59.27,29.09574167,119.4558196,Satisfactory,2018,7,Monsoon
patna,7/5/2018,40.99,124.624172,39.4,78.54,1.06,65.75,41.7117625,116.6965975,Satisfactory,2018,7,Monsoon
patna,7/6/2018,52.55,135.0691449,41,90.11,1.19,66.2,45.7328625,123.636546,Moderate,2018,7,Monsoon
patna,7/7/2018,69.84,167.85568,46.94,91.4,1.33,64.4,32.59911786,145.4208881,Moderate,2018,7,Monsoon
patna,7/8/2018,58.43,123.1388136,89.52,85.25,1.25,59.81,69.9573,115.7096815,Moderate,2018,7,Monsoon
patna,7/9/2018,33.32,103.8201091,58.78,94.98,1.17,63.43,39.84905,114.98,Moderate,2018,7,Monsoon
patna,7/10/2018,41.66,118.7597419,46.2,70.17,1.43,44.08,28.8973,112.800097,Satisfactory,2018,7,Monsoon
patna,7/11/2018,49.47,136.2271893,50.3,76.16,1.11,59.46,29.9033,124.4059848,Satisfactory,2018,7,Monsoon
patna,7/12/2018,44.65,122.9952146,58.06,82.57,1.04,64.11,44.4169625,115.6142701,Moderate,2018,7,Monsoon
patna,7/13/2018,44.33,124.6108146,80.92,74.62,1,70.26,69.4333,116.6877225,Moderate,2018,7,Monsoon
patna,7/14/2018,42.91,121.6913113,78.96,76.62,1.1,64.46,51.9574625,114.7479182,Satisfactory,2018,7,Monsoon
patna,7/15/2018,42.47,120.2573363,56.12,66.91,0.99,73.45,70.27224167,113.7951429,Satisfactory,2018,7,Monsoon
patna,7/16/2018,35.55,111.9101065,46.43,65.36,1.13,61.17,28.6162,108.2489969,Satisfactory,2018,7,Monsoon
patna,7/17/2018,32.38,105.6680398,54.19,62.68,0.95,66.19,40.2573,104.1015835,Satisfactory,2018,7,Monsoon
patna,7/18/2018,38.21,110.7016897,55.64,69.82,1.01,63.25,33.9783,107.4460892,Satisfactory,2018,7,Monsoon
patna,7/19/2018,47.9,131.2322643,57.14,87.69,1.21,75.03,61.7179625,121.0872092,Moderate,2018,7,Monsoon
patna,7/20/2018,58.49,132.8234943,45.51,84.65,1.14,79.53,54.7502625,122.1444694,Moderate,2018,7,Monsoon
